Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,MESOS-10113,13297652,OpenSSLSocketImpl with 'support_downgrade' waits for incoming bytes before accepting new connection.,bmahler,bmahler,Critical,Resolved,Fixed,10/Apr/20 17:26,06/May/20 21:05,
Bug,MESOS-8877,13156817,Docker container's resources will be wrongly enlarged in cgroups after agent recovery,qianzhang,qianzhang,Critical,Resolved,Fixed,03/May/18 09:25,05/May/20 08:26,
Bug,MESOS-10111,13297126,Failed check in libevent_ssl_socket.cpp: 'self->bev' Must be non NULL,greggomann,asekretenko,Critical,Resolved,Fixed,08/Apr/20 16:34,13/Apr/20 20:55,
Bug,MESOS-9520,13209332,IOTest.Read hangs on Windows,,nfnt,Critical,Resolved,Cannot Reproduce,14/Jan/19 08:24,09/Mar/20 19:29,
Bug,MESOS-10092,13282351,Cannot pull image from docker registry which does not reply with 'scope'/'service' in WWW-Authenticate header,asekretenko,asekretenko,Critical,Resolved,Fixed,30/Jan/20 10:47,26/Feb/20 18:00,
Bug,MESOS-8096,13109474,Enqueueing events in MockHTTPScheduler can lead to segfaults.,,alexr,Critical,Accepted,,15/Oct/17 00:34,30/Jan/20 15:42,
Bug,MESOS-10084,13277038,Detecting whether executor is generated for command task should work when the launcher_dir changes,bbannier,asekretenko,Critical,Resolved,Fixed,31/Dec/19 17:48,27/Jan/20 14:27,
Bug,MESOS-10066,13272551,mesos-docker-executor process dies when agent stops. Recovery fails when agent returns,,daltonmatos,Critical,Open,,05/Dec/19 16:48,13/Dec/19 16:07,
Improvement,MESOS-6405,13012915,Benchmark call ingestion path on the Mesos master.,anandmazumdar,anandmazumdar,Critical,Accepted,,17/Oct/16 17:01,07/Nov/19 18:57,
Bug,MESOS-10011,13261684,Operation feedback with stale agent ID crashes the master,,xujyan,Critical,Accepted,,11/Oct/19 02:34,04/Nov/19 22:19,
Bug,MESOS-10015,13263619,updateAllocation() can stall the allocator with a huge number of reservations on an agent.,asekretenko,asekretenko,Critical,Resolved,Fixed,21/Oct/19 17:57,31/Oct/19 00:36,
Bug,MESOS-9697,13225756,Release RPMs are not uploaded to bintray,bennoe,bbannier,Critical,Resolved,Fixed,03/Apr/19 09:40,22/Oct/19 13:36,
Bug,MESOS-4985,12951645,Destroy a container while it's provisioning can lead to leaked provisioned directories.,gilbert,jieyu,Critical,Resolved,Fixed,18/Mar/16 23:21,10/Oct/19 01:48,
Bug,MESOS-9889,13244666,Master CPU high due to unexpected foreachkey behaviour in Master::__reregisterSlave.,bmahler,haosdent@gmail.com,Critical,Resolved,Fixed,12/Jul/19 18:05,04/Oct/19 19:24,
Bug,MESOS-9966,13256479,Agent crashes when trying to destroy orphaned nested container if root container is orphaned as well,qianzhang,nfnt,Critical,Resolved,Fixed,13/Sep/19 08:53,03/Oct/19 09:09,
Bug,MESOS-9967,13256728,Authorization header is missing when using a default registry,,kaalh,Critical,Open,,15/Sep/19 11:32,18/Sep/19 20:21,
Bug,MESOS-8840,13155232,`cpu.cfs_quota_us` may be accidentally set for command task using docker during agent recovery.,qianzhang,mzhu,Critical,Accepted,,25/Apr/18 19:29,11/Sep/19 22:36,
Bug,MESOS-9536,13211752,Nested container launched with non-root user may not be able to write to its sandbox via the environment variable `MESOS_SANDBOX`,qianzhang,qianzhang,Critical,Accepted,,25/Jan/19 08:12,11/Sep/19 22:36,
Improvement,MESOS-9806,13237130,Address allocator performance regression due to the addition of quota limits.,mzhu,mzhu,Critical,Resolved,Fixed,03/Jun/19 00:54,23/Aug/19 22:03,
Bug,MESOS-9836,13238671,Docker containerizer overwrites `/mesos/slave` cgroups.,qianzhang,chhsia0,Critical,Resolved,Fixed,11/Jun/19 03:27,23/Aug/19 08:02,
Improvement,MESOS-9254,13187160,Make SLRP be able to update its volumes and storage pools.,bbannier,chhsia0,Critical,Resolved,Fixed,25/Sep/18 00:00,20/Aug/19 10:05,
Bug,MESOS-9934,13250344,Master does not handle returning unreachable agents as draining/deactivated,kaysoky,kaysoky,Critical,Resolved,Fixed,12/Aug/19 18:11,13/Aug/19 23:29,
Bug,MESOS-9560,13214316,ContentType/AgentAPITest.MarkResourceProviderGone/1 is flaky,bbannier,bbannier,Critical,Resolved,Fixed,07/Feb/19 07:25,13/Aug/19 14:56,
Bug,MESOS-9852,13240459,Slow memory growth in master due to deferred deletion of offer filters and timers.,bmahler,bmahler,Critical,Resolved,Fixed,19/Jun/19 16:47,13/Aug/19 13:37,
Bug,MESOS-9785,13233332,Frameworks recovered from reregistered agents are not reported to master `/api/v1` subscribers.,chhsia0,chhsia0,Critical,Resolved,Fixed,14/May/19 21:45,31/Jul/19 16:59,
Bug,MESOS-9365,13195353,Windows - GET_CONTAINERS API call causes the Mesos agent to fail,,ibalutoiu,Critical,Accepted,,31/Oct/18 11:58,17/Jul/19 16:23,
Bug,MESOS-9306,13190739,Mesos containerizer can get stuck during cgroup cleanup,abudnik,greggomann,Critical,Resolved,Won't Fix,10/Oct/18 20:19,28/May/19 15:34,
Bug,MESOS-9786,13233498,Race between two REMOVE_QUOTA calls crashes the master.,mzhu,asekretenko,Critical,Resolved,Fixed,15/May/19 14:25,22/May/19 16:29,
Bug,MESOS-9782,13232970,Random sorter fails to clear removed clients.,mzhu,mzhu,Critical,Resolved,Fixed,13/May/19 12:32,13/May/19 14:59,
Improvement,MESOS-9781,13232964,Templatize the allocator tests for for different sorters.,,mzhu,Critical,Open,,13/May/19 12:10,13/May/19 12:10,
Bug,MESOS-9355,13194075,Persistence volume does not unmount correctly with wrong artifact URI,kaysoky,ken.liu,Critical,Accepted,,25/Oct/18 07:27,08/May/19 20:40,
Bug,MESOS-8769,13151296,Agent crashes when CNI config not defined,gilbert,avarkockova,Critical,Resolved,Duplicate,10/Apr/18 07:07,07/May/19 22:29,
Epic,MESOS-9534,13211219,CSI Spec v1.0 Support.,chhsia0,chhsia0,Critical,Resolved,Done,23/Jan/19 08:56,02/May/19 22:48,
Bug,MESOS-8946,13161568,CURL 7.58 causes Mesos to fail decoding raw responses.,,kaalh,Critical,Resolved,Won't Fix,23/May/18 19:34,01/May/19 21:46,
Bug,MESOS-7386,13063788,Executor not cleaning up existing running docker containers if external logrotate/logger processes die/killed,,r4um,Critical,Accepted,,13/Apr/17 13:53,01/May/19 21:41,
Bug,MESOS-9180,13180748,tasks get stuck in TASK_KILLING on the default executor,,Kirill P,Critical,Resolved,Cannot Reproduce,23/Aug/18 15:05,01/May/19 21:41,
Bug,MESOS-9619,13218778,Mesos Master Crashes with Launch Group when using Port Resources,greggomann,nimi,Critical,Resolved,Fixed,01/Mar/19 00:22,01/May/19 21:18,
Bug,MESOS-9393,13198795,Fetcher crashes extracting archives with non-ASCII filenames.,,jamespeach,Critical,Accepted,,16/Nov/18 00:55,01/May/19 17:25,
Bug,MESOS-9672,13223431,Docker containerizer should ignore pids of executors that do not pass the connection check.,qianzhang,mzhu,Critical,Resolved,Won't Fix,22/Mar/19 20:04,01/May/19 00:29,
Bug,MESOS-2195,12762288,Mesos 0.20.1 wont compile,,obeleh,Critical,Resolved,Cannot Reproduce,17/Dec/14 13:55,29/Apr/19 09:27,
Task,MESOS-5704,12982660,Fine-grained authorization on /frameworks,arojas,adam-mesos,Critical,Resolved,Fixed,24/Jun/16 12:00,29/Apr/19 09:27,
Improvement,MESOS-85,12531522,Need to update semantics of MESOS_HOME,woggle,benjaminhindman,Critical,Resolved,Fixed,15/Nov/11 19:26,29/Apr/19 09:27,
Bug,MESOS-2043,12752830,Framework auth fail with timeout error and never get authenticated,bbannier,bhuvan,Critical,Resolved,Fixed,04/Nov/14 20:16,29/Apr/19 09:27,
Bug,MESOS-7856,13092198,Mesos Build issue while installation on Centos 7.3 with SELinux enabled,,naina,Critical,Resolved,Not A Problem,03/Aug/17 13:48,29/Apr/19 09:27,
Bug,MESOS-5958,12994061,Reviewbot failing due to python files not being cleaned up after distclean,kaysoky,vinodkone,Critical,Resolved,Fixed,01/Aug/16 18:58,29/Apr/19 09:27,
Bug,MESOS-8654,13143775,"The `/proc/sys` mount point in Mesos containers should also include `nosuid,noexec,nodev` mount options.",jasonlai,jasonlai,Critical,Resolved,Fixed,09/Mar/18 02:49,29/Apr/19 09:27,
Bug,MESOS-76,12531195,"src/tests/Makefile.in hardcodes architecture as ""arch64"". Should instead be var set by configure",andyk,andyk,Critical,Resolved,Fixed,11/Nov/11 23:08,29/Apr/19 09:27,
Bug,MESOS-5757,12985948,Authorize orphaned tasks,js84,vinodkone,Critical,Resolved,Fixed,01/Jul/16 00:39,29/Apr/19 09:27,
Bug,MESOS-63,12530400,make install not finding mesos-1.0-py2.6-linux-x86_64.egg,andyk,andyk,Critical,Resolved,Fixed,05/Nov/11 00:23,29/Apr/19 09:26,
Bug,MESOS-2337,12773914,__init__.py not getting installed in $PREFIX/lib/pythonX.Y/site-packages/mesos,marco-mesos,karya,Critical,Resolved,Fixed,10/Feb/15 18:25,29/Apr/19 09:26,
Documentation,MESOS-1950,12749352,Add module writers guide,karya,nnielsen,Critical,Resolved,Implemented,20/Oct/14 21:24,29/Apr/19 09:26,
Improvement,MESOS-2902,12839246,"Enable Mesos to use arbitrary script / module to figure out IP, HOSTNAME",marco-mesos,cmaloney,Critical,Resolved,Fixed,19/Jun/15 21:36,29/Apr/19 09:26,
Bug,MESOS-6739,13026278,Authorize v1 GET_CONTAINERS call,arojas,adam-mesos,Critical,Resolved,Fixed,07/Dec/16 08:21,29/Apr/19 09:26,
Bug,MESOS-9169,13180200,docker image fetching fails,,Butelko,Critical,Resolved,Duplicate,21/Aug/18 12:34,29/Apr/19 09:26,
Bug,MESOS-7076,13041008,libprocess tests fail when using libevent 2.1.8,tillt,nfnt,Critical,Resolved,Fixed,07/Feb/17 15:30,29/Apr/19 09:26,
Task,MESOS-8379,13128334,Add metrics for resource provider related messages.,,jieyu,Critical,Resolved,Not A Problem,03/Jan/18 22:08,24/Apr/19 15:21,
Bug,MESOS-2842,12836900,Master crashes when framework changes principal on re-registration,asekretenko,vinodkone,Critical,Resolved,Fixed,10/Jun/15 17:48,23/Apr/19 22:11,
Epic,MESOS-4664,12938792,Add allocator metrics.,,bmahler,Critical,Accepted,,12/Feb/16 12:15,23/Apr/19 21:12,
Bug,MESOS-9729,13227798,Unpublishing a volume that is failed to publish crashes the agent with CSI v1.,chhsia0,chhsia0,Critical,Resolved,Fixed,12/Apr/19 20:57,12/Apr/19 22:23,
Bug,MESOS-9712,13226978,StorageLocalResourceProviderTest.CsiPluginRpcMetrics is flaky.,bbannier,nfnt,Critical,Resolved,Fixed,09/Apr/19 14:38,11/Apr/19 21:41,
Task,MESOS-9624,13218991,Bundle CSI spec v1.0 in Mesos.,chhsia0,chhsia0,Critical,Resolved,Done,01/Mar/19 19:31,11/Apr/19 03:07,
Bug,MESOS-7564,13074700,Introduce a heartbeat mechanism for v1 HTTP executor <-> agent communication.,kaysoky,anandmazumdar,Critical,Resolved,Done,25/May/17 00:24,11/Apr/19 00:09,
Bug,MESOS-8467,13132254,Destroyed executors might be used after `Slave::publishResource()`.,chhsia0,chhsia0,Critical,Resolved,Fixed,19/Jan/18 18:04,10/Apr/19 21:37,
Bug,MESOS-9719,13227094,Test `AgentFailoverHTTPExecutorUsingResourceProviderResources` is flaky.,chhsia0,chhsia0,Critical,Resolved,Fixed,10/Apr/19 03:34,10/Apr/19 09:01,
Task,MESOS-9632,13219427,Refactor SLRP with a CSI service manager.,chhsia0,chhsia0,Critical,Resolved,Done,04/Mar/19 23:35,09/Apr/19 20:38,
Task,MESOS-9626,13218996,Make SLRP pick the appropriate CSI versions for plugins.,chhsia0,chhsia0,Critical,Resolved,Done,01/Mar/19 19:40,09/Apr/19 20:38,
Task,MESOS-9623,13218989,Implement CSI volume manager with CSI v1.,chhsia0,chhsia0,Critical,Resolved,Done,01/Mar/19 19:27,09/Apr/19 06:19,
Task,MESOS-9625,13218993,Make `DiskProfileAdaptor` agnostic to CSI spec version.,chhsia0,chhsia0,Critical,Resolved,Done,01/Mar/19 19:36,09/Apr/19 06:17,
Bug,MESOS-9691,13224717,Quota headroom calculation is off when subroles are involved.,bmahler,mzhu,Critical,Resolved,Fixed,28/Mar/19 22:53,05/Apr/19 19:36,
Bug,MESOS-9688,13224708,Quota is not enforced properly when subroles have reservations.,bmahler,mzhu,Critical,Resolved,Fixed,28/Mar/19 22:31,05/Apr/19 19:36,
Bug,MESOS-8257,13120403,"Unified Containerizer ""leaks"" a target container mount path to the host FS when the target resolves to an absolute path",jasonlai,jasonlai,Critical,Accepted,,23/Nov/17 07:39,05/Apr/19 13:22,
Bug,MESOS-9529,13210480,`/proc` should be remounted even if a nested container set `share_pid_namespace` to true,jieyu,jieyu,Critical,Resolved,Fixed,18/Jan/19 22:13,04/Apr/19 05:27,
Task,MESOS-9639,13220302,Make CSI plugin RPC metrics agnostic to CSI versions.,chhsia0,chhsia0,Critical,Resolved,Done,07/Mar/19 20:11,03/Apr/19 23:20,
Task,MESOS-9622,13218988,Refactor SLRP with a CSI volume manager.,chhsia0,chhsia0,Critical,Resolved,Done,01/Mar/19 19:25,03/Apr/19 23:19,
Bug,MESOS-7911,13097124,Non-checkpointing framework's tasks should not be marked LOST when agent disconnects.,,bmahler,Critical,Accepted,,23/Aug/17 19:50,03/Apr/19 17:29,
Bug,MESOS-9501,13206528,Mesos executor fails to terminate and gets stuck after agent host reboot.,qianzhang,mzhu,Critical,Resolved,Fixed,27/Dec/18 01:51,02/Apr/19 07:39,
Bug,MESOS-9564,13215130,Logrotate container logger lets tasks execute arbitrary commands in the Mesos agent's namespace,abudnik,kaysoky,Critical,Resolved,Fixed,12/Feb/19 01:19,25/Mar/19 22:50,
Bug,MESOS-7721,13082411,Master's agent removal rate limit also applies to agent unreachability.,,bmahler,Critical,Accepted,,26/Jun/17 05:17,25/Mar/19 16:29,
Bug,MESOS-8125,13111572,Agent should properly handle recovering an executor when its pid is reused,qianzhang,gkleiman,Critical,Resolved,Fixed,23/Oct/17 23:44,22/Mar/19 20:20,
Bug,MESOS-9549,13213421,nvidia/cuda 10 does not work on GPU isolator.,chhsia0,jieyu,Critical,Resolved,Fixed,01/Feb/19 22:44,22/Mar/19 19:48,
Bug,MESOS-8411,13129136,Killing a queued task can lead to the command executor never terminating.,mzhu,bmahler,Critical,Resolved,Fixed,08/Jan/18 01:13,22/Mar/19 16:41,
Bug,MESOS-8552,13137123,CGROUPS_ROOT_PidNamespaceForward and CGROUPS_ROOT_PidNamespaceBackward tests fail,mzhu,abudnik,Critical,Resolved,Fixed,08/Feb/18 11:04,22/Mar/19 16:41,
Bug,MESOS-6104,13001158,Potential FD double close in libevent's implementation of `sendfile`.,kaysoky,kaysoky,Critical,Resolved,Fixed,30/Aug/16 00:51,22/Mar/19 16:40,
Bug,MESOS-9579,13216106,ExecutorHttpApiTest.HeartbeatCalls is flaky.,,tillt,Critical,Accepted,,15/Feb/19 23:14,20/Mar/19 17:18,
Bug,MESOS-9500,13205952,spark submit with docker image on mesos cluster fails.,,atheethkaup,Critical,Open,,21/Dec/18 12:04,19/Mar/19 20:48,
Bug,MESOS-9637,13220188,Impossible to CREATE a volume on resource provider resources over the operator API,bbannier,bbannier,Critical,Resolved,Fixed,07/Mar/19 12:44,08/Mar/19 02:12,
Bug,MESOS-7622,13077322,Agent can crash if a HTTP executor tries to retry subscription in running state.,,aaron.wood,Critical,Resolved,Won't Fix,05/Jun/17 18:59,06/Mar/19 18:34,
Bug,MESOS-7991,13103639,"fatal, check failed !framework->recovered()",,drribosome,Critical,Resolved,Cannot Reproduce,20/Sep/17 15:09,06/Mar/19 18:17,
Bug,MESOS-9507,13207371,Agent could not recover due to empty docker volume checkpointed files.,qianzhang,gilbert,Critical,Resolved,Fixed,02/Jan/19 22:17,26/Feb/19 05:39,
Bug,MESOS-9426,13201468,ZK master detection can become forever pending.,,chhsia0,Critical,Accepted,,29/Nov/18 23:02,25/Feb/19 23:40,
Improvement,MESOS-8928,13159896,Improve the isolator/module logs.,,gilbert,Critical,Resolved,Won't Do,16/May/18 23:53,20/Feb/19 22:58,
Improvement,MESOS-7568,13075025,Introduce a heartbeat mechanism for v0 executor <-> agent links.,,anandmazumdar,Critical,Accepted,,26/May/17 00:24,20/Feb/19 18:37,
Improvement,MESOS-1718,12734894,Command executor can overcommit the agent.,,bmahler,Critical,Accepted,,18/Aug/14 23:50,20/Feb/19 18:35,
Bug,MESOS-8750,13149179,Check failed: !slaves.registered.contains(task->slave_id),megha.sharma,megha.sharma,Critical,Resolved,Fixed,30/Mar/18 15:07,15/Feb/19 21:04,
Bug,MESOS-9555,13214028,Allocator CHECK failure: reservationScalarQuantities.contains(role).,bmahler,fluxx,Critical,Resolved,Fixed,05/Feb/19 22:26,15/Feb/19 17:12,
Bug,MESOS-6632,13022977,ContainerLogger might leak FD if container launch fails.,abudnik,jieyu,Critical,Resolved,Duplicate,23/Nov/16 19:14,08/Feb/19 16:12,
Bug,MESOS-9053,13170547,Network ports isolator can falsely trigger while destroying containers.,fiu,fiu,Critical,Accepted,,06/Jul/18 18:25,06/Feb/19 22:39,
Documentation,MESOS-9201,13182427,Add docs for UPDATE_OPERATION_STATUS event,,greggomann,Critical,Resolved,Duplicate,31/Aug/18 21:23,31/Jan/19 02:12,
Bug,MESOS-7971,13101733,PersistentVolumeEndpointsTest.EndpointCreateThenOfferRemove test is flaky,greggomann,vinodkone,Critical,Accepted,,12/Sep/17 18:47,30/Jan/19 16:17,
Bug,MESOS-9517,13208579,"SLRP should treat gRPC timeouts as non-terminal errors, instead of reporting OPERATION_FAILED.",chhsia0,jdef,Critical,Resolved,Fixed,09/Jan/19 16:49,29/Jan/19 21:26,
Improvement,MESOS-9249,13186751,Avoid dirtying the DRF sorter when allocating resources.,bmahler,bmahler,Critical,Resolved,Fixed,21/Sep/18 22:38,28/Jan/19 23:19,
Improvement,MESOS-9239,13185403,Improve sorting performance in the DRF sorter.,bmahler,bmahler,Critical,Resolved,Fixed,17/Sep/18 02:58,28/Jan/19 23:17,
Improvement,MESOS-6765,13026853,"Make the Resources wrapper ""copy-on-write"" to improve performance.",mzhu,bmahler,Critical,Resolved,Fixed,09/Dec/16 02:07,28/Jan/19 23:17,
Improvement,MESOS-9223,13184011,Storage local provider does not sufficiently handle container launch failures or errors,bbannier,bbannier,Critical,Resolved,Fixed,10/Sep/18 11:10,24/Jan/19 09:40,
Bug,MESOS-8803,13153471,Libprocess deadlocks in a test.,,alexr,Critical,Accepted,,18/Apr/18 20:19,23/Jan/19 18:38,
Improvement,MESOS-8403,13128823,Add agent HTTP API operator call to mark local resource providers as gone,bbannier,bbannier,Critical,Resolved,Fixed,05/Jan/18 15:03,18/Jan/19 10:04,
Bug,MESOS-8783,13152129,Transition pending operations to OPERATION_UNREACHABLE when an agent is removed.,bennoe,gkleiman,Critical,Resolved,Fixed,12/Apr/18 23:39,16/Jan/19 23:16,
Bug,MESOS-9334,13192795,Container stuck at ISOLATING state due to libevent poll never returns.,qianzhang,qianzhang,Critical,Resolved,Fixed,19/Oct/18 10:02,16/Jan/19 00:45,
Bug,MESOS-9502,13206734,IOswitchboard cleanup could get stuck due to FD leak from a race.,abudnik,mzhu,Critical,Resolved,Fixed,28/Dec/18 06:17,11/Jan/19 21:06,
Improvement,MESOS-8380,13128335,Update WebUI to show local resource providers.,bbannier,jieyu,Critical,Resolved,Fixed,03/Jan/18 22:09,11/Jan/19 08:39,
Bug,MESOS-8782,13152127,Transition operations to OPERATION_GONE_BY_OPERATOR when marking an agent gone.,bennoe,gkleiman,Critical,Resolved,Fixed,12/Apr/18 23:37,10/Jan/19 18:42,
Bug,MESOS-8137,13112347,Mesos agent can hang during startup.,,jieyu,Critical,Resolved,Cannot Reproduce,26/Oct/17 17:13,09/Jan/19 22:35,
Bug,MESOS-7748,13083779,Slow subscribers of streaming APIs can lead to Mesos OOMing.,,alexr,Critical,Accepted,,30/Jun/17 13:21,09/Jan/19 18:57,
Bug,MESOS-8256,13120382,Libprocess can silently deadlock due to worker thread exhaustion.,,bmahler,Critical,Accepted,,23/Nov/17 03:09,02/Jan/19 22:19,
Bug,MESOS-2774,12833149,SIGSEGV received during process::MessageEncoder::encode(),,xujyan,Critical,Resolved,Cannot Reproduce,27/May/15 19:15,02/Jan/19 22:15,
Improvement,MESOS-9258,13187473,Prevent subscribers to the master's event stream from leaking connections,kaysoky,gkleiman,Critical,Resolved,Done,26/Sep/18 00:13,14/Dec/18 21:37,
Improvement,MESOS-9321,13191789,Add an optional `vendor` field in `Resource.DiskInfo.Source`.,chhsia0,chhsia0,Critical,Resolved,Done,16/Oct/18 04:40,14/Dec/18 02:07,
Task,MESOS-9360,13194712,Cloud,,shajanajumudeen87,Critical,Resolved,Invalid,28/Oct/18 19:02,13/Dec/18 21:19,
Task,MESOS-3875,12911899,Account dynamic reservations towards quota.,,alexr,Critical,Resolved,Fixed,10/Nov/15 16:45,03/Dec/18 22:20,
Bug,MESOS-5995,12995137,Protobuf JSON deserialisation does not accept numbers formated as strings,,janisz,Critical,Resolved,Won't Fix,05/Aug/16 07:48,30/Nov/18 23:13,
Task,MESOS-4820,12945584,Need to set `EXPOSED` ports from docker images into `ContainerConfig`,avinash.mesos,avinash.mesos,Critical,Resolved,Not A Problem,29/Feb/16 20:02,26/Nov/18 12:48,
Story,MESOS-3524,12896530,HTTP API v1 Protobuf Jar in maven central,,BenWhitehead,Critical,Resolved,Done,26/Sep/15 00:11,26/Nov/18 12:34,
Improvement,MESOS-3039,12844845,Allow executors binding IP to be different than Slave binding IP.,karya,karya,Critical,Resolved,Won't Fix,14/Jul/15 01:26,26/Nov/18 12:32,
Task,MESOS-4823,12945591,Implement port forwarding in `network/cni` isolator,avinash.mesos,avinash.mesos,Critical,Resolved,Won't Fix,29/Feb/16 20:12,26/Nov/18 12:32,
Task,MESOS-4080,12919771,Clean up HTTP authentication in quota endpoints,nfnt,nfnt,Critical,Resolved,Fixed,07/Dec/15 17:10,26/Nov/18 12:22,
Bug,MESOS-4279,12927004,Docker executor truncates task's output when the task is killed.,bmahler,bydga,Critical,Resolved,Fixed,04/Jan/16 15:57,26/Nov/18 12:22,
Documentation,MESOS-2555,12785908,Document issue with slave recovery when using systemd.,js84,js84,Critical,Resolved,Fixed,26/Mar/15 15:29,26/Nov/18 12:22,
Bug,MESOS-5063,12954457,SSLTest.HTTPSPost and SSLTest.HTTPSGet tests fail,chenzhiwei,greggomann,Critical,Resolved,Fixed,29/Mar/16 23:14,26/Nov/18 12:22,
Bug,MESOS-2890,12838918,Sandbox URL doesn't work in web-ui when using SSL,jvanremoortere,jvanremoortere,Critical,Resolved,Fixed,18/Jun/15 20:03,26/Nov/18 12:22,
Wish,MESOS-2832,12836272,Enable configuring Mesos with environment variables without having them leak to tasks launched,benjaminhindman,cmaloney,Critical,Resolved,Fixed,08/Jun/15 20:21,26/Nov/18 12:22,
Bug,MESOS-5023,12953223,MesosContainerizerProvisionerTest.DestroyWhileProvisioning is flaky.,gilbert,alexr,Critical,Resolved,Fixed,24/Mar/16 14:33,26/Nov/18 12:22,
Task,MESOS-4079,12919770,Prototype tests for quota removal authorization,nfnt,nfnt,Critical,Resolved,Fixed,07/Dec/15 17:09,26/Nov/18 12:22,
Task,MESOS-2600,12819421,Add /reserve and /unreserve endpoints on the master for dynamic reservation,mcypark,mcypark,Critical,Resolved,Fixed,08/Apr/15 18:50,26/Nov/18 12:22,
Bug,MESOS-3771,12906330,Mesos JSON API creates invalid JSON due to lack of binary data / non-ASCII handling,kaysoky,stevenschlansker,Critical,Resolved,Fixed,20/Oct/15 18:05,26/Nov/18 12:21,
Task,MESOS-2455,12779930,Add operator endpoints to create/destroy persistent volumes.,neilc,jieyu,Critical,Resolved,Fixed,05/Mar/15 23:38,26/Nov/18 12:21,
Task,MESOS-4077,12919767,Prototype quota removal authorization,nfnt,nfnt,Critical,Resolved,Fixed,07/Dec/15 17:07,26/Nov/18 12:21,
Task,MESOS-3061,12845615,Expose docker container IP in Master's state.json,karya,karya,Critical,Resolved,Fixed,16/Jul/15 14:49,26/Nov/18 12:21,
Task,MESOS-4078,12919769,Prototype tests for quota authentication and authorization,nfnt,nfnt,Critical,Resolved,Fixed,07/Dec/15 17:09,26/Nov/18 12:21,
Task,MESOS-3076,12845968,Add Labels to TaskStatus and expose them via state.json,karya,karya,Critical,Resolved,Fixed,17/Jul/15 19:54,26/Nov/18 12:21,
Bug,MESOS-4562,12935288,"Mesos UI shows wrong count for ""started"" tasks",karya,karya,Critical,Resolved,Fixed,29/Jan/16 23:20,26/Nov/18 12:21,
Bug,MESOS-4427,12932359,Ensure ip_address in state.json (from NetworkInfo) is valid,jieyu,sargun,Critical,Resolved,Fixed,19/Jan/16 09:37,26/Nov/18 12:20,
Improvement,MESOS-9305,13190550,Create cgoup recursively to workaround systemd deleting cgroups_root.,carlone,carlone,Critical,Resolved,Fixed,10/Oct/18 02:55,07/Nov/18 17:28,
Bug,MESOS-8128,13111816,Make os::pipe file descriptors O_CLOEXEC.,jamespeach,jamespeach,Critical,Resolved,Fixed,24/Oct/17 21:44,17/Oct/18 21:27,
Bug,MESOS-9308,13190824,URI disk profile adaptor could deadlock.,chhsia0,jieyu,Critical,Resolved,Fixed,11/Oct/18 05:15,11/Oct/18 15:04,
Bug,MESOS-9151,13178394,Container stuck at ISOLATING due to FD leak,gilbert,gilbert,Critical,Resolved,Fixed,10/Aug/18 22:41,10/Oct/18 23:58,
Bug,MESOS-9253,13187102,Reviewbot is failing when posting a review,ArmandGrillet,vinodkone,Critical,Resolved,Fixed,24/Sep/18 18:12,10/Oct/18 13:56,
Bug,MESOS-2186,12760602,Mesos crashes if any configured zookeeper does not resolve.,,smarthall,Critical,Resolved,Invalid,09/Dec/14 23:45,09/Oct/18 05:49,
Bug,MESOS-9116,13175243,Launch nested container session fails due to incorrect detection of `mnt` namespace of command executor's task.,abudnik,abudnik,Critical,Resolved,Fixed,27/Jul/18 18:17,28/Sep/18 14:31,
Improvement,MESOS-8418,13129473,mesos-agent high cpu usage because of numerous /proc/mounts reads,bmahler,kaalh,Critical,Resolved,Fixed,09/Jan/18 09:30,20/Aug/18 04:35,
Epic,MESOS-8842,13155476,Per Framework Metrics on Master,,vinodkone,Critical,Resolved,Done,26/Apr/18 17:38,02/Aug/18 00:42,
Task,MESOS-9071,13171572,Improve containerizer logging for isolator prepare/update/cleanup.,gilbert,chhsia0,Critical,Open,,11/Jul/18 23:25,16/Jul/18 21:27,
Bug,MESOS-7966,13101704,check for maintenance on agent causes fatal error,bennoe,robjohnson,Critical,Resolved,Fixed,12/Sep/17 16:36,11/Jul/18 21:34,
Task,MESOS-8327,13124586,Add container-specific CGroup FS mounts under /sys/fs/cgroup/* to Mesos containers,qianzhang,jasonlai,Critical,Resolved,Done,13/Dec/17 06:37,09/Jul/18 01:00,
Bug,MESOS-9038,13169016,Archiver utility extracts links within subdirectories incorrectly,kaysoky,kaysoky,Critical,Resolved,Fixed,28/Jun/18 23:36,29/Jun/18 15:49,
Improvement,MESOS-8798,13153072,"Build the ""unsecure"" gRPC libraries to remove SSL dependency.",chhsia0,chhsia0,Critical,Resolved,Done,17/Apr/18 17:28,14/Jun/18 20:10,
Bug,MESOS-8350,13126299,Resource provider-capable agents not correctly synchronizing checkpointed agent resources on reregistration,bbannier,bbannier,Critical,Resolved,Fixed,20/Dec/17 14:19,14/Jun/18 20:06,
Improvement,MESOS-7854,13092112,Authorize resource calls to provider manager api,,bbannier,Critical,Resolved,Duplicate,03/Aug/17 07:58,14/Jun/18 20:05,
Bug,MESOS-8945,13161548,Master check failure due to CHECK_SOME(providerId).,bbannier,jieyu,Critical,Resolved,Fixed,23/May/18 18:29,31/May/18 00:33,
